period,scope,scope_label,products,world_import_value_eur,world_export_value_eur,border_net_import_value_eur,intra_eu_import_value_eur,extra_eu_import_value_eur,extra_eu_import_share_pct,intra_eu_export_value_eur,extra_eu_export_value_eur,import_route_gap_eur,export_route_gap_eur,evidence_status,interpretation,source_url,method_url
2025,85434000,core_devices,85434000,2317223.0,239091.0,2078132.0,827467.0,1489756.0,64.290575,76.0,239015.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
2025,24041200,nicotine_inhalation_products,24041200,47710431.0,1177909.0,46532522.0,11421403.0,36289028.0,76.060994,783586.0,394323.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
2025,24041910,nicotine_free_tobacco_substitute_inhalation_proxy,24041910,116.0,739.0,-623.0,0.0,116.0,100.0,0.0,739.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
2025,24041990,other_substitute_inhalation_proxy,24041990,1020528.0,67268.0,953260.0,0.0,1020528.0,100.0,0.0,67268.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
2025,narrow_patent_scope_proxy,narrow patent scope proxy,85434000+24041200,50027654.0,1417000.0,48610654.0,12248870.0,37778784.0,75.515802,783662.0,633338.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
2025,broad_inhalation_proxy,broad inhalation proxy,85434000+24041200+24041910+24041990,51048298.0,1485007.0,49563291.0,12248870.0,38799428.0,76.005331,783662.0,701345.0,0.0,0.0,official_customs_statistics_not_consumer_sales,"WORLD equals intra-EU arrivals/dispatches plus extra-EU imports/exports, subject to revisions and confidentiality",https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?freq=A&reporter=SE&partner=WORLD&partner=INT_EU27_2020&partner=EXT_EU27_2020&product=85434000&product=24041200&product=24041910&product=24041990&flow=1&flow=2&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG&indicators=SUPPLEMENTARY_QUANTITY&time=2025&lang=en,https://ec.europa.eu/eurostat/cache/metadata/en/ext_go_detail_sims.htm
