downloaded_at_utc,dataset_version,period,flow,hs9_code,product_label,scope,quantity,quantity_unit,value_thousand_jpy,value_jpy,origin_count,largest_origin,largest_origin_value_jpy,largest_origin_share_pct,source_url,methodology_url,tariff_url
2026-07-17T07:42:43+00:00,2025 revised; published 2026-03-12,2025,Import,854340000,Electronic cigarettes and similar personal electric vaporising devices,core_device,20529032,NO,84361341,84361341000,9,Indonesia,41776558000,49.520974305043346,https://www.e-stat.go.jp/en/stat-search/file-download?fileKind=1&statInfId=000040424883,https://www.customs.go.jp/toukei/sankou/howto/gaiyou_e.htm,https://www.customs.go.jp/english/tariff/2025_01_01/data/e_85.htm
2026-07-17T07:42:43+00:00,2025 revised; published 2026-03-12,2025,Import,240412000,"Products intended for inhalation without combustion: other, containing nicotine",core_nicotine_inhalation,135,KG,4119,4119000,2,People's Republic of China,3898000,94.63462005341103,https://www.e-stat.go.jp/en/stat-search/file-download?fileKind=1&statInfId=000040424871,https://www.customs.go.jp/toukei/sankou/howto/gaiyou_e.htm,https://www.customs.go.jp/english/tariff/2025_01_01/data/e_24.htm
2026-07-17T07:42:43+00:00,2025 revised; published 2026-03-12,2025,Import,240419100,Other products intended for inhalation without combustion: manufactured tobacco substitutes,extended_separate_not_assumed_e_liquid,142,KG,2041,2041000,3,People's Republic of China,1072000,52.52327290543851,https://www.e-stat.go.jp/en/stat-search/file-download?fileKind=1&statInfId=000040424871,https://www.customs.go.jp/toukei/sankou/howto/gaiyou_e.htm,https://www.customs.go.jp/english/tariff/2025_01_01/data/e_24.htm
2026-07-17T07:42:43+00:00,2025 revised; published 2026-03-12,2025,Import,240419200,Other products intended for inhalation without combustion: other,extended_possible_non_nicotine_liquid_not_exclusive,805316,KG,6997037,6997037000,14,People's Republic of China,5905875000,84.40537044466107,https://www.e-stat.go.jp/en/stat-search/file-download?fileKind=1&statInfId=000040424871,https://www.customs.go.jp/toukei/sankou/howto/gaiyou_e.htm,https://www.customs.go.jp/english/tariff/2025_01_01/data/e_24.htm
